9918	11725
11725	10934
9897	10934
9897	9897
9918	10934
10934	10934
6877	10742
10756	10780
10784	10742
10764	10784
10768	10785
10788	10750
10753	10788
10758	10788
10768	10788
10755	10789
10769	10758
10629	10629
9413	9413
9413	9414
9669	9669
9132	9132
9646	9646
9645	9646
28083	9027
9861	9027
9027	9977
10021	9027
10463	9027
11119	9027
12011	9027
9027	12377
12617	9027
9033	9036
9033	6142
10032	9033
10137	9033
9033	10744
9033	10755
9033	10759
10760	9033
9033	9035
9035	9034
9036	9035
9383	9035
9035	6142
9461	9035
10744	9035
12306	9035
6142	9036
10456	9036
10472	9036
10670	9036
10758	9036
10759	9036
10769	9036
11884	9036
12292	9036
9046	9025
9046	9033
9039	9046
9046	9040
9046	9078
9046	11502
28090	9046
9552	9046
9554	9046
9556	9046
9558	9046
9776	9046
9956	9046
6854	9046
10124	9046
10149	9046
9046	10273
10515	9046
10710	9046
9046	10752
10759	9046
10764	9046
9046	10782
10783	9046
9046	10784
10789	9046
10840	9046
9046	10910
11389	9046
9046	11396
12272	9046
12507	9046
6877	2902
10799	2903
2903	10743
2903	10752
10935	2903
11258	2903
2903	11395
9059	10772
11350	9059
9074	6875
9078	9078
9040	9078
6142	9078
339	9078
10665	9078
9078	10742
9078	10744
10750	9078
9078	10756
9078	10758
9078	10759
10764	9078
6877	9078
10780	9078
10781	9078
9078	10782
10783	9078
10788	9078
10790	9078
10795	9078
579	9078
9078	12272
12601	9078
9080	9080
9080	11703
6142	9080
6877	9080
9080	6159
9084	9040
9153	11839
9167	10549
11011	9167
11488	9167
6142	9180
9180	10840
9179	9182
9803	9182
10760	568
11456	11456
11456	10665
9380	28068
28068	9381
9301	11497
28069	6875
9039	11553
9040	11553
6854	11553
339	11553
11553	6875
12058	11553
11563	11563
11563	9854
11563	12363
11593	9039
11593	9040
11593	10088
11593	10754
10786	11593
11616	9039
9039	28053
9040	28053
6854	28053
6159	28053
9040	10509
10509	6854
9040	10431
6854	10431
10431	10744
10750	10431
10752	10431
10431	10757
10431	10758
10431	10759
10764	10431
10431	10783
10788	10431
9039	12762
12762	6854
12762	12228
11718	9301
10066	11735
6142	11737
9461	11737
12744	11749
11749	10665
10667	11749
11749	10779
10781	11749
11749	10783
11749	10910
11749	10996
9262	9039
9040	9262
9918	9262
10744	9262
9262	6872
6873	9262
10772	9262
10773	9262
6874	9262
10791	9262
339	28067
10284	9186
12147	10376
6854	11769
28057	28071
9478	28071
28071	6875
12455	28071
9039	12786
6159	12786
11861	9250
11861	584
11630	11861
9567	9460
9567	6142
339	9567
11322	9567
11961	11961
12744	11961
10437	28086
9040	11990
11991	11990
11997	11990
6854	11990
11990	10458
11991	6854
11991	10665
11991	10756
10758	11991
11991	10781
11991	11470
9039	12817
10141	10141
12743	10141
9250	10141
9937	10141
584	10141
10141	11617
12744	9509
10743	9509
9509	10745
9509	10751
9509	6877
10779	9509
28064	6875
28064	10764
6877	28064
10781	28064
10786	28064
28070	28070
9323	9323
9747	9323
9216	11754
9678	9216
11254	9216
9791	9224
9224	10333
9224	10758
10759	9224
10779	9224
10790	9224
9224	12283
9468	9229
11729	9229
11913	9229
12695	9229
9039	9237
9237	9301
9461	9237
10086	9237
6854	9237
9237	10744
9237	10746
6877	9237
10786	9237
9237	10840
9237	11512
9240	6142
6859	9240
10737	9240
9240	10780
10781	9240
9240	10785
9240	10789
9240	10791
10795	9240
9240	579
9240	10796
1026	1026
9078	9249
9290	9249
9249	9291
9249	9419
9249	6142
9249	9558
9940	9249
10033	9249
6849	9249
9249	10273
10644	9249
9249	10698
10742	9249
9249	10743
9249	10744
10745	9249
10746	9249
10747	9249
9249	6876
6875	9249
9249	10756
10759	9249
10761	9249
10765	9249
10769	9249
10772	9249
9249	10778
6877	9249
10779	9249
10780	9249
9249	10781
9249	10783
10789	9249
10792	9249
10920	9249
11078	9249
9249	11972
12218	9249
12309	9249
9249	12589
10467	9250
10744	9250
6877	9250
6053	6053
6052	9039
9040	6052
6854	6052
9275	6860
9290	9200
6142	9290
9290	10273
9290	10574
9290	10614
10698	9290
10701	9290
9290	10744
10745	9290
10746	9290
9290	6876
9290	10748
9290	6875
9290	10750
9290	10755
9290	10758
9290	10763
9290	10765
9290	10769
6873	9290
9290	10772
9290	10778
6877	9290
10780	9290
9290	10782
9290	10783
9290	10786
9290	10790
10792	9290
9290	10796
342	9290
9290	10840
10910	9290
9290	11447
12218	9290
9290	12272
28057	9291
9252	9291
9498	9291
9545	9291
9761	9291
9291	10084
10604	9291
10744	9291
9291	10750
10758	9291
10759	9291
10765	9291
9291	6877
9291	10783
10784	9291
10786	9291
9291	10790
10824	9291
6868	9291
9291	11249
9291	12102
12329	9291
12709	9291
9039	9292
9292	9069
11749	9292
9292	11882
6142	9292
9292	9478
9292	9833
6886	9292
9423	9292
10072	9292
10117	9292
9292	6849
339	9292
10267	9292
10311	9292
9292	10324
9292	10441
9292	6887
10665	9292
10698	9292
9292	10742
10744	9292
10745	9292
9292	10746
10748	9292
10749	9292
9292	6875
9292	10750
10756	9292
9292	10758
10764	9292
9292	10765
10769	9292
9292	10772
9292	6877
9292	10782
9292	10783
9292	10786
9292	10792
9292	10840
9292	6159
9292	11078
12060	9292
12601	9292
9076	6884
9290	6884
6884	9291
6142	6884
6884	6141
6849	6884
10255	6884
6889	6884
6884	10680
6884	6875
6884	10765
10769	6884
6884	9941
9301	10779
9301	10780
9301	10790
579	9301
9322	10744
6875	9322
9322	10781
9322	10786
9333	9033
568	9333
9333	9250
9333	9334
9339	9333
9333	9419
9333	9461
9333	9478
9896	9333
9333	9955
9956	9333
10742	9333
10744	9333
9333	10745
6875	9333
10755	9333
9333	10756
9333	6872
9333	10779
9333	10780
9333	10781
9333	10783
10786	9333
9333	10790
11410	9333
11486	9333
11585	9333
11630	9333
9333	12123
9334	9039
9040	9334
12213	9334
9334	9337
9339	9334
9461	9334
6859	9334
9801	9334
9334	9896
9334	6854
9334	10744
6875	9334
10759	9334
9334	6877
9334	10786
9335	9033
9335	9036
9078	9335
28072	9335
9335	9319
9336	9335
9337	9335
9419	9335
9335	9460
9512	9335
9335	6181
9896	9335
9335	9937
9955	9335
9335	9956
10198	9335
9335	10522
10580	9335
9335	10620
9335	6864
9335	10655
9335	10671
9335	10697
10698	9335
9335	10742
9335	10743
10744	9335
9335	10745
10746	9335
9335	6876
10750	9335
9335	10755
10756	9335
10758	9335
9335	10759
9335	10760
9335	10761
10778	9335
6877	9335
10779	9335
9335	10780
10781	9335
10782	9335
9335	10783
10785	9335
9335	10786
10789	9335
10790	9335
9335	579
9335	10946
10733	9335
9335	11486
11585	9335
11590	9335
9335	11630
12060	9335
9335	12272
12369	9335
9335	12371
9335	12561
12716	9335
9336	9033
9039	9336
9336	9050
9336	9180
11671	9336
9336	9337
9336	9416
9419	9336
9470	9336
9914	9336
9955	9336
9336	10522
9336	10698
9336	10742
10743	9336
9336	10744
9336	10750
10756	9336
10761	9336
10778	9336
6877	9336
9336	10779
10780	9336
10781	9336
9336	10783
9336	10786
10789	9336
9336	10790
579	9336
9336	10796
9336	10978
9336	10733
11486	9336
9336	11585
9336	11744
12060	9336
9337	9461
9725	9337
9337	9776
9892	9337
9896	9337
9937	9337
9955	9337
9989	9337
10522	9337
10698	9337
10742	9337
9337	10743
9337	10744
9337	10745
10756	9337
10761	9337
10778	9337
10780	9337
10781	9337
9337	10783
9337	10786
10792	9337
9337	10840
10853	9337
9337	10733
9337	11486
9337	11585
9413	9337
9339	9108
9339	10742
9339	10744
6875	9339
9339	10750
10759	9339
9339	6877
9339	10781
11882	9351
9396	9039
9793	9396
6854	9396
10756	9396
10759	9396
10853	9396
9396	12653
9040	9405
10742	9405
10744	9405
10750	9405
9405	10758
9405	10759
10779	9405
10781	9405
10783	9405
10790	9405
9405	579
9416	9121
9416	11672
6142	9416
9702	9416
10568	9416
11210	9416
12468	9416
9416	9097
9033	9419
9419	9039
9419	9046
9419	10885
9213	9419
9391	9419
9419	9460
9419	9469
9419	9544
9419	9841
9419	9937
9419	9955
9419	9956
9419	10742
10743	9419
9419	10744
10745	9419
9419	10747
9419	6876
10749	9419
10750	9419
9419	10753
9419	10754
10755	9419
9419	10756
9419	10758
10759	9419
9419	10760
9419	10761
10763	9419
10764	9419
9419	10778
6877	9419
9419	10779
10780	9419
10781	9419
10782	9419
9419	10783
10784	9419
10785	9419
10786	9419
10787	9419
9419	10789
9419	10790
9419	10791
9419	10792
9419	10794
10795	9419
9419	579
10796	9419
9419	10920
9419	1028
9419	11094
9419	10733
9419	9870
9419	11486
11585	9419
9419	12060
12218	9419
12371	9419
12498	9419
9419	10939
9422	10745
9422	11095
9431	9431
9431	10742
9431	6872
9455	9455
9455	9182
9250	9455
9319	9455
9455	9460
6854	9455
9455	10295
10743	9455
10744	9455
10745	9455
9455	6875
10751	9455
9455	10752
9455	10753
10759	9455
9455	10760
10761	9455
10764	9455
6877	9455
10779	9455
10781	9455
9455	10783
10785	9455
9455	10786
9455	10789
9455	10790
9455	579
9455	6159
12774	9455
9456	9039
9456	11956
9617	9456
9456	9709
9717	9456
9456	10742
9456	10745
6875	9456
9456	10752
10760	9456
9456	10765
6877	9456
10781	9456
9456	2907
9456	6159
9039	9458
9177	9458
9458	6142
9458	9932
9933	9458
9934	9458
9458	9938
6854	9458
10343	9458
9458	10702
9458	10742
9458	10744
10745	9458
6875	9458
9458	10750
10758	9458
9458	10778
9458	6877
10792	9458
364	9458
11019	9458
6159	9458
9458	11350
12387	9458
9459	6883
10742	9459
9459	6875
9459	10783
9459	12060
9459	12141
9460	9460
9460	9039
9460	9056
9460	565
9290	9460
9460	6858
9460	10029
9460	10032
10149	9460
6849	9460
10255	9460
10273	9460
9460	10311
6889	9460
6887	9460
10660	9460
9460	10698
10742	9460
10748	9460
10756	9460
10759	9460
9460	10760
9460	10761
9460	10772
9460	6877
10781	9460
10782	9460
10786	9460
10789	9460
9460	10790
10920	9460
11045	9460
6159	9460
9460	12539
9116	6142
6142	28077
11699	6142
9512	6142
6142	9552
6142	6853
9726	6142
9902	6142
9940	6142
10117	6142
6142	10318
10455	6142
10573	6142
6142	10745
10747	6142
6876	6142
6142	10748
6142	10756
10769	6142
6142	6877
10822	6142
6142	6159
6142	10974
9412	6142
6142	12415
12494	6142
9462	6122
9462	11749
9462	9335
9462	9464
9462	9584
9931	9462
9932	9462
9933	9462
9934	9462
9462	10117
6883	9462
9462	10742
9462	6875
9462	10750
10756	9462
9462	10765
10769	9462
10890	9462
9462	364
6159	9462
12060	9462
9463	9463
9464	9584
9464	9935
9464	6883
9464	10742
6875	9464
10765	9464
10782	9464
11078	9464
12060	9464
12601	9464
9472	9419
9896	9472
9914	9472
9937	9472
10117	9472
9472	10399
10665	9472
10760	9472
9472	10761
10781	9472
9472	10782
9472	10784
10786	9472
10890	9472
9472	12423
9043	9473
9074	9473
9408	9473
9475	9473
9473	9648
9473	9966
9473	10052
9473	10221
10955	9473
11740	9473
12708	9473
12724	9473
9039	9485
2902	9485
9485	9290
10117	9485
9485	10255
9485	6889
9485	6887
9485	10698
6159	9485
12607	9485
12856	9485
10509	6859
6142	6859
9558	6859
9810	6859
6859	10781
12777	6859
9521	10117
9521	6877
9521	10781
9521	6159
6142	11145
11145	6877
9033	9551
11778	9551
9551	9419
9599	9551
9955	9551
9551	6849
9551	10742
9551	10743
10756	9551
10778	9551
6877	9551
9551	10781
10783	9551
9551	10785
9551	10789
10794	9551
9551	10996
6159	9551
6142	9554
12040	9557
9461	9557
9557	10698
10748	9557
9557	10778
9557	10786
9557	11486
12601	9557
9558	9558
9290	9558
9558	9599
9787	9558
10117	9558
9558	10742
9558	10743
9558	10744
10745	9558
9558	10746
9558	10747
6876	9558
9558	10748
9558	10750
10756	9558
10759	9558
10778	9558
6877	9558
10779	9558
9558	10780
9558	10781
10783	9558
6159	9558
6142	9566
9566	9627
9566	6877
12017	9566
9039	9570
9570	9040
10043	9570
9570	6854
10137	9570
6877	9570
9573	9039
9571	9573
6159	9573
9599	2902
9290	9599
10117	9599
9599	6849
10742	9599
9599	10745
10748	9599
9599	6877
9599	10780
10781	9599
9599	10787
6159	9599
9040	9610
10743	9610
9610	10744
10750	9610
10756	9610
10758	9610
10759	9610
9610	10761
9610	10764
9610	10779
10780	9610
9610	10781
9610	10782
9610	10783
9610	10784
10790	9610
9610	10792
10794	9610
9610	579
9619	6142
9955	9619
10744	9619
9619	10745
10750	9619
9619	10756
10757	9619
10759	9619
9619	10760
10769	9619
9619	10772
9619	6877
10781	9619
10786	9619
10789	9619
6868	9619
9512	9624
9624	9795
10577	9624
9624	11030
9625	28055
1026	9625
9625	9515
9625	11687
9078	9627
9627	9290
9461	9627
9627	9750
9627	10117
9627	11072
339	9665
9665	11273
9665	11414
12218	9665
12885	9665
9672	10175
9672	10573
10750	9672
9672	11407
10928	9672
9672	12470
12766	9674
11659	9681
28060	9681
9690	9690
9690	10665
9690	10779
6159	9690
9700	9036
9039	9700
9351	9700
9460	9700
6142	9700
9700	10255
9700	6883
10698	9700
9700	10749
6875	9700
9700	10757
10758	9700
9700	6877
9700	10890
10972	9700
6159	9700
12060	9700
12342	9700
12737	9701
9701	12087
9259	9701
10003	9701
9701	339
10665	9701
10743	9701
9701	10749
10753	9701
9701	10755
10758	9701
9701	10759
10765	9701
6877	9701
9701	10781
9701	10783
10785	9701
9701	10786
9701	10792
342	9701
9701	6159
9701	11096
10799	9040
9290	10799
10799	9599
10117	10799
10799	10742
10799	10744
10799	10745
10748	10799
10759	10799
10799	6877
10799	10780
10799	10781
10783	10799
10799	6159
9703	9039
9056	1158
6142	1158
9721	1158
1158	6858
1158	10144
1158	10255
1158	6889
6887	1158
10746	1158
1158	6877
1158	10781
1158	10786
1158	10840
1158	6159
9716	6854
9716	6875
9716	10750
9716	10759
9121	9721
9721	9150
11763	9721
12820	9721
9285	9721
9953	9721
9721	10295
9721	10689
9721	6159
9721	11977
6853	6853
9726	6853
6853	364
9726	9726
9726	11185
9314	6860
6142	6860
6860	6857
6872	6860
6873	6860
6860	10772
6860	10773
12744	9744
9250	9744
6142	6858
6858	10149
11043	6858
6858	6159
9750	1158
10698	9750
9759	11033
9039	9760
9760	9040
9760	9049
10032	9760
6854	9760
10293	9760
10750	9760
6877	9760
9080	9775
9460	9775
9533	9775
10759	9775
9775	11030
12745	9775
12805	9775
6877	9776
6873	9778
9778	10996
9778	12601
9788	9319
6142	9788
9788	339
9803	9802
9810	11703
9460	9816
9816	10557
9816	10745
10747	9816
9816	10750
9816	10753
9816	10756
9816	10758
9816	10759
9816	10764
9816	6877
10779	9816
10781	9816
9816	10789
10792	9816
6159	9816
9833	9039
9833	2902
9833	1025
9833	6884
9833	6142
9833	6860
6857	9833
9833	9853
6847	9833
10698	9833
10743	9833
10745	9833
10746	9833
10748	9833
10750	9833
9833	6872
6873	9833
9833	10772
6877	9833
10781	9833
9833	10783
10786	9833
9833	10840
9833	6881
11786	9833
9833	12060
10744	9834
6872	9834
6873	9834
9834	10772
6877	9834
9834	10781
6141	10227
9252	6141
9481	6141
9507	6141
9512	6141
9544	6141
9639	6141
6141	6853
6141	9726
6141	6849
10745	6141
6141	6875
6141	10756
6141	10769
6141	6877
6141	10783
10797	6141
6868	6141
6141	11631
9040	6886
6886	9056
9290	6886
9460	6886
6142	6886
6886	9599
1158	6886
6880	6886
9861	6886
6886	9981
6886	6854
6886	10144
6849	6886
10255	6886
6889	6886
6887	6886
6886	10698
6886	6877
6159	6886
6886	11551
12598	6886
9217	9861
9419	9861
6880	9861
6849	9861
9861	10441
10748	9861
10760	9861
9861	6877
6159	9861
11176	9861
9034	9876
9876	565
9342	9876
6142	9876
9726	9876
9876	6860
9876	9753
10032	9876
9876	6871
9876	339
9876	10467
9876	10471
10603	9876
9876	10744
10745	9876
6875	9876
10758	9876
10778	9876
10783	9876
11019	9876
6159	9876
11951	9890
9890	9600
6882	9890
10744	9890
6872	9890
9890	6873
10772	9890
10781	9890
11989	9890
9893	9892
10329	9892
9892	10745
6875	9892
9892	10758
10783	9892
9896	9078
9896	9240
9342	9896
9419	9896
9460	9896
6142	9896
9896	6859
9914	9896
9896	9937
9955	9896
9956	9896
9896	10117
10124	9896
10329	9896
10698	9896
10727	9896
10742	9896
10743	9896
9896	10744
10745	9896
9896	6876
6875	9896
9896	10750
9896	10752
9896	10756
9896	10757
9896	10758
10759	9896
10761	9896
9896	10764
6872	9896
9896	6873
9896	10772
10778	9896
9896	6877
9896	10779
10780	9896
10781	9896
9896	10782
10783	9896
9896	10789
9896	10792
10794	9896
9896	10840
10848	9896
9896	10910
10981	9896
10996	9896
6159	9896
10733	9896
11486	9896
11585	9896
12060	9896
12218	9896
10015	10742
10744	10015
10015	10746
6877	10015
10015	10780
9150	10016
9809	10016
10016	9955
10016	9956
10016	6882
10742	10016
10016	10743
10744	10016
10745	10016
10016	10746
10750	10016
10016	10752
10753	10016
10756	10016
10016	10758
10759	10016
10760	10016
10016	10765
10769	10016
10772	10016
10016	10779
10780	10016
10781	10016
10016	10782
10016	10783
10016	10784
10789	10016
10795	10016
11109	10016
10016	12272
12601	10016
6880	9914
9914	9913
10746	9914
6876	9914
10750	9914
9914	10752
10756	9914
10758	9914
10759	9914
9914	10761
10789	9914
10910	9914
10733	9914
9918	9039
9918	12744
9918	9955
9918	10146
9918	10147
9918	10759
10761	9918
6873	9918
9918	10772
6877	9918
9918	10840
364	9918
10996	9918
9931	9931
9034	9931
9035	9931
11460	9931
9931	11647
9931	6142
9931	9574
9753	9931
9931	6141
10032	9931
9931	10455
10553	9931
6875	9931
9931	10753
9931	10759
9931	10769
9931	10779
9931	11896
9932	9932
9039	9932
9932	9381
9932	10742
10744	9932
10748	9932
9932	10764
9932	10786
10792	9932
9932	10840
11078	9932
11322	9932
10509	9933
12786	9933
9933	9290
6142	9933
9933	9779
9935	9933
9933	10037
9933	10117
10562	9933
9933	10656
10743	9933
9933	10744
10745	9933
9933	6875
9933	10756
9933	10759
9933	10764
10765	9933
9933	10769
6877	9933
10781	9933
9933	10786
9933	10790
10827	9933
10840	9933
364	9933
11011	9933
11012	9933
12371	9933
9934	12744
9935	9934
9934	10656
10744	9934
9934	6875
9934	10750
9934	10758
10764	9934
10772	9934
10840	9934
9934	364
11012	9934
9935	6142
9935	9918
9935	9931
9932	9935
10053	9935
10742	9935
6875	9935
10760	9935
6877	9935
9935	10782
10786	9935
9935	10792
364	9935
11011	9935
11078	9935
12060	9935
9937	9039
9937	9040
6854	9937
6876	9937
9937	10778
9937	6877
9937	10779
10781	9937
10783	9937
9937	10789
9937	10795
12060	9937
9938	9040
6854	9938
6875	9938
12155	9940
10455	9940
9940	10748
6875	9940
9940	10757
9940	10840
9940	11078
9034	6154
9035	6154
9036	6154
11682	6154
6154	9250
6154	9252
9388	6154
9460	6154
6154	6142
1158	6154
6154	9721
6857	6154
9829	6154
10007	6154
10117	6154
6847	6154
6154	6849
10201	6154
10255	6154
10311	6154
6154	10380
10404	6154
6889	6154
6887	6154
6154	10708
6154	10744
6154	10745
6154	10748
6154	6875
6154	10750
10753	6154
6877	6154
6154	10781
6154	10783
10786	6154
10840	6154
2907	6154
6159	6154
11709	6154
12150	6154
6153	9033
9034	6153
6153	9035
9036	6153
9252	6153
9419	6153
6153	9724
10743	6153
6153	10744
10745	6153
6153	6876
6153	10748
6153	6875
10756	6153
10758	6153
10759	6153
10761	6153
10765	6153
10769	6153
10783	6153
6153	10789
10792	6153
6153	6159
6153	11585
12379	6153
12492	6153
9989	9949
10168	9949
9949	10455
